6.278145	176
8.078584	133
8.005197	198
6.458829	165
6.278145	155
6.278145	146
6.737663	166
6.787080	220
6.458828	144
6.278147	152
7.476243	161
8.125941	165
7.996632	148
6.787080	157
6.383210	171
6.478826	260
6.874399	156
8.870125	156
6.507025	149
6.278147	164
7.996632	140
6.278146	161
6.278145	178
6.278145	165
6.278145	141
6.278145	153
6.874398	164
6.737664	184
6.278147	133
6.278147	119
7.996632	157
7.894932	162
8.541527	134
6.278146	167
7.476243	179
8.078586	166
8.105148	128
6.301354	190
6.278145	147
6.278145	146
6.278145	149
6.278146	154
6.278145	232
6.278145	193
6.383210	120
6.278146	161
6.478826	167
6.458829	167
6.278145	181
6.283520	141
6.458829	160
7.476243	154
8.078584	206
6.458828	172
6.278145	166
6.737664	149
6.278145	169
6.278145	161
6.874398	162
6.278145	157
7.843048	129
6.278145	126
6.278145	186
6.278146	169
7.979202	176
6.278146	154
6.278145	136
7.843049	151
6.278147	138
7.476243	175
6.278146	137
6.278147	135
7.044465	126
6.278146	142
6.737663	176
6.278145	179
7.979203	148
6.278145	169
7.101983	169
6.278146	147
6.278147	138
8.078584	161
8.078584	139
6.301354	159
6.684136	123
6.278147	156
6.278146	168
6.684136	194
9.106225	153
6.478826	149
7.218324	145
6.278146	167
9.886933	142
8.078583	171
8.043886	172
8.011598	138
6.874399	180
7.476244	148
6.301354	130
8.078586	135
