5.944345	8
5.944345	15
5.944345	10
5.944345	15
5.966481	8
5.944345	7
5.944344	15
5.944344	15
5.944345	18
5.944344	12
5.944345	18
5.966481	7
5.966480	15
5.944345	17
5.966481	13
5.966481	15
5.944345	33
5.966481	10
5.944344	26
5.944345	11
5.944345	9
5.944345	10
5.944344	26
5.944345	7
5.944345	10
5.944345	7
5.966481	13
5.966481	5
5.944345	20
5.944345	10
5.944345	19
5.966480	16
5.944345	12
5.944344	18
5.944344	13
5.944345	18
5.944344	24
5.944345	11
5.944345	18
5.944345	10
5.966481	5
5.966481	10
5.966481	11
5.944345	11
5.944345	7
5.966481	6
5.944344	8
5.944345	7
5.944345	7
5.944344	14
5.944344	21
5.944344	10
5.944344	10
5.944345	7
5.944344	24
5.944345	12
5.944345	25
5.944345	4
5.944345	10
5.966481	11
5.944345	11
5.966481	8
5.966481	10
5.944345	10
5.944345	5
5.944345	15
5.944345	6
5.944345	9
5.944345	6
5.944345	5
5.944344	25
5.944344	14
5.944345	16
5.944344	21
5.944344	19
5.944345	11
5.966481	5
5.944344	24
5.966481	8
5.966481	9
5.944344	19
5.944345	15
5.944345	6
5.966481	6
5.944345	11
5.966481	13
5.944345	8
5.944345	18
5.944345	10
5.944345	6
5.944345	20
5.944344	20
5.944345	9
5.944345	16
5.966481	10
5.944344	19
5.966480	10
5.966481	11
5.944344	28
5.944345	5
