        0.0025600000        0.6250000000
        0.0025600000        0.6250000000
        0.0025600000        0.6250000000
        0.0025600000        0.6406250000
        0.0025600000        0.6093750000
        0.0025600000        0.6562500000
        0.0025600000        0.6562500000
        0.0025600000        0.6250000000
        0.0025600000        0.6406250000
        0.0025600000        0.6562500000
        0.0025600000        0.6406250000
        0.0025600000        0.6406250000
        0.0025600000        0.6406250000
        0.0025600000        0.6406250000
        0.0025600000        0.6406250000
        0.0025600000        0.6406250000
        0.0025600000        0.6250000000
        0.0025600000        0.6718750000
        0.0025600000        0.6562500000
        0.0025600000        0.6250000000
        0.0025600000        0.6250000000
        0.0025600000        0.6250000000
        0.0025600000        0.6406250000
        0.0025600000        0.7187500000
        0.0025600000        0.7031250000
        0.0025600000        0.7500000000
        0.0025600000        0.8281250000
        0.0025600000        0.6875000000
        0.0025600000        0.6875000000
        0.0025600000        0.7343750000
        0.0025600000        0.6875000000
        0.0025600000        0.6718750000
        0.0025600000        0.6250000000
        0.0025600000        0.6250000000
        0.0025600000        0.6562500000
        0.0025600000        0.6406250000
        0.0025600000        0.6093750000
        0.0025600000        0.6250000000
        0.0025600000        0.6093750000
        0.0025600000        0.6406250000
        0.0025600000        0.6406250000
        0.0025600000        0.6406250000
        0.0025600000        0.6406250000
        0.0025600000        0.6250000000
        0.0025600000        0.6250000000
        0.0025600000        0.6250000000
        0.0025600000        0.6718750000
        0.0025600000        0.6718750000
        0.0025600000        0.6406250000
        0.0025600000        0.6718750000
        0.0025600000        0.6250000000
        0.0025600000        0.6250000000
        0.0025600000        0.6562500000
        0.0025600000        0.6406250000
        0.0025600000        0.6250000000
        0.0025600000        0.6406250000
        0.0025600000        0.6250000000
        0.0025600000        0.6093750000
        0.0025600000        0.6250000000
        0.0025600000        0.6250000000
        0.0025600000        0.6250000000
        0.0025600000        0.6406250000
        0.0025600000        0.6250000000
        0.0025600000        0.6406250000
        0.0025600000        0.6562500000
        0.0025600000        0.6406250000
        0.0025600000        0.6250000000
        0.0025600000        0.6562500000
        0.0025600000        0.6250000000
        0.0025600000        0.6562500000
        0.0025600000        0.6718750000
        0.0025600000        0.6250000000
        0.0025600000        0.6406250000
        0.0025600000        0.6406250000
        0.0025600000        0.6250000000
        0.0025600000        0.6250000000
        0.0025600000        0.6250000000
        0.0025600000        0.6093750000
        0.0025600000        0.6250000000
        0.0025600000        0.6250000000
        0.0025600000        0.6406250000
        0.0025600000        0.6406250000
        0.0025600000        0.6250000000
        0.0025600000        0.6093750000
        0.0025600000        0.6250000000
        0.0025600000        0.6250000000
        0.0025600000        0.6250000000
        0.0025600000        0.6093750000
        0.0025600000        0.6250000000
        0.0025600000        0.6250000000
        0.0025600000        0.6250000000
        0.0025600000        0.6093750000
        0.0025600000        0.6250000000
        0.0025600000        0.6250000000
        0.0025600000        0.6406250000
        0.0025600000        0.6250000000
        0.0025600000        0.6093750000
        0.0025600000        0.6406250000
        0.0025600000        0.6093750000
        0.0025600000        0.6250000000
