        0.0025600000        0.4531250000
        0.0025600000        0.4531250000
        0.0025600000        0.4843750000
        0.0025600000        0.4687500000
        0.0025600000        0.4375000000
        0.0025600000        0.5000000000
        0.0025600000        0.4687500000
        0.0025600000        0.5312500000
        0.0025600000        0.4531250000
        0.0025600000        0.4531250000
        0.0025600000        0.4531250000
        0.0025600000        0.4531250000
        0.0025600000        0.4531250000
        0.0025600000        0.4531250000
        0.0025600000        0.4687500000
        0.0025600000        0.4687500000
        0.0025600000        0.4531250000
        0.0025600000        0.4531250000
        0.0025600000        0.4375000000
        0.0025600000        0.4375000000
        0.0025600000        0.4375000000
        0.0025600000        0.4531250000
        0.0025600000        0.4218750000
        0.0025600000        0.4531250000
        0.0025600000        0.4531250000
        0.0025600000        0.4531250000
        0.0025600000        0.4531250000
        0.0025600000        0.4375000000
        0.0025600000        0.4375000000
        0.0025600000        0.4375000000
        0.0025600000        0.4375000000
        0.0025600000        0.4375000000
        0.0025600000        0.4375000000
        0.0025600000        0.4531250000
        0.0025600000        0.4375000000
        0.0025600000        0.4375000000
        0.0025600000        0.4375000000
        0.0025600000        0.4531250000
        0.0025600000        0.4531250000
        0.0025600000        0.4375000000
        0.0025600000        0.4531250000
        0.0025600000        0.4375000000
        0.0025600000        0.4375000000
        0.0025600000        0.4375000000
        0.0025600000        0.4375000000
        0.0025600000        0.4375000000
        0.0025600000        0.4375000000
        0.0025600000        0.4375000000
        0.0025600000        0.4531250000
        0.0025600000        0.4375000000
        0.0025600000        0.4375000000
        0.0025600000        0.4375000000
        0.0025600000        0.4218750000
        0.0025600000        0.4531250000
        0.0025600000        0.4375000000
        0.0025600000        0.4375000000
        0.0025600000        0.4375000000
        0.0025600000        0.4375000000
        0.0025600000        0.4375000000
        0.0025600000        0.4531250000
        0.0025600000        0.4531250000
        0.0025600000        0.4687500000
        0.0025600000        0.4375000000
        0.0025600000        0.4375000000
        0.0025600000        0.4531250000
        0.0025600000        0.4375000000
        0.0025600000        0.4375000000
        0.0025600000        0.4375000000
        0.0025600000        0.4375000000
        0.0025600000        0.4375000000
        0.0025600000        0.4531250000
        0.0025600000        0.4375000000
        0.0025600000        0.4687500000
        0.0025600000        0.4531250000
        0.0025600000        0.4531250000
        0.0025600000        0.4687500000
        0.0025600000        0.4531250000
        0.0025600000        0.4531250000
        0.0025600000        0.4375000000
        0.0025600000        0.4375000000
        0.0025600000        0.4375000000
        0.0025600000        0.4531250000
        0.0025600000        0.4531250000
        0.0025600000        0.4531250000
        0.0025600000        0.4531250000
        0.0025600000        0.4531250000
        0.0025600000        0.4531250000
        0.0025600000        0.4375000000
        0.0025600000        0.4531250000
        0.0025600000        0.4531250000
        0.0025600000        0.4687500000
        0.0025600000        0.4375000000
        0.0025600000        0.4531250000
        0.0025600000        0.4531250000
        0.0025600000        0.4687500000
        0.0025600000        0.4687500000
        0.0025600000        0.4375000000
        0.0025600000        0.4375000000
        0.0025600000        0.4375000000
        0.0025600000        0.4375000000
