0.063133	0.0596055
0.0636653	0.0628921
0.0636934	0.0605183
0.0634148	0.0603444
0.0629789	0.0606019
0.0631402	0.0612213
0.062078	0.0594418
0.0641796	0.0592812
0.0633686	0.0603615
0.0618921	0.0599339
0.0622225	0.0600239
0.0623219	0.0603176
0.063082	0.0596501
0.0625663	0.0600673
0.0617169	0.0591557
0.0614748	0.0589101
0.0617982	0.059336
0.0637729	0.0616876
0.063514	0.0605205
0.0649598	0.0656059
0.0636235	0.06339
0.0640326	0.0611686
0.0636584	0.0594499
0.0632817	0.0590981
0.0618106	0.0594321
0.0630882	0.0594431
0.0613687	0.0595532
0.061889	0.060339
0.0623003	0.0595871
0.06297	0.0611381
0.0622154	0.0589674
0.0636494	0.0634468
0.0635277	0.0598552
0.0619062	0.0608363
0.0624802	0.0603488
0.0617208	0.0606307
0.0626269	0.0593886
0.0666396	0.0665952
0.0633862	0.0598335
0.0620373	0.0588333
0.0634127	0.0592783
0.0615118	0.0594633
0.0652684	0.0586311
0.0629638	0.0590118
0.0621204	0.0606742
0.0629339	0.059505
0.0628644	0.0600347
0.0638288	0.0593856
0.0624055	0.0603804
0.0630773	0.0604695
0.0694078	0.0653539
0.0622406	0.0615738
0.0633854	0.064177
0.0615427	0.0592996
0.0638194	0.0611173
0.064838	0.0598292
0.0623892	0.0593786
0.0618998	0.0596391
0.0639866	0.0613294
0.0640196	0.0599313
0.0635439	0.0601061
0.0637456	0.0601787
0.0632564	0.0595256
0.063033	0.0620858
0.0632844	0.0609826
0.0641744	0.0613461
0.066714	0.0670303
0.0621331	0.0599026
0.0624364	0.0599878
0.0634873	0.0597699
0.0618285	0.060405
0.0623177	0.0604094
0.0632336	0.0596999
0.0629928	0.0601838
0.0619501	0.0596026
0.0649496	0.0600774
0.0630478	0.0601021
0.0628923	0.0610426
0.062168	0.0597356
0.0650037	0.0595856
0.0620088	0.0601712
0.0623401	0.0604916
0.0634623	0.0647088
0.063239	0.0603333
0.0626777	0.0603585
0.0621377	0.0596636
0.063641	0.0600634
0.0627657	0.0597951
0.0634473	0.0597995
0.0626381	0.0597934
0.0624575	0.0598691
0.0620495	0.0596585
0.0644998	0.0602987
0.063812	0.0593972
0.0625082	0.0598952
0.0623404	0.0603358
0.0627204	0.0594999
0.0628886	0.0600738
0.0626654	0.0596951
0.063549	0.0603866
