0.0059366	0.0061808
0.0059557	0.0058731
0.0058625	0.0067394
0.0056731	0.0062863
0.0056351	0.0062744
0.0057451	0.0060555
0.0068833	0.0068204
0.0058648	0.0063134
0.0060215	0.006278
0.0063392	0.0070827
0.0065484	0.0062003
0.0057345	0.0059075
0.0056188	0.006303
0.006528	0.0060927
0.0058739	0.0067647
0.0056005	0.0063605
0.0062834	0.0072796
0.005716	0.0065849
0.0064873	0.0065536
0.0057759	0.0063275
0.0057487	0.006191
0.0062752	0.0063231
0.0058368	0.0067705
0.005764	0.0063666
0.0057073	0.0062092
0.0058903	0.0061953
0.0056695	0.0061515
0.0057118	0.0063923
0.0060015	0.0062401
0.0062774	0.0069138
0.0062589	0.005954
0.0062626	0.0059875
0.0057188	0.0064875
0.0056257	0.0063887
0.0056239	0.0063462
0.0055301	0.0067088
0.0061275	0.0069988
0.0060761	0.0069229
0.0057042	0.0061675
0.0056602	0.0061391
0.0057533	0.0065582
0.0060331	0.0062395
0.0058333	0.0060613
0.0066553	0.0061041
0.0059236	0.0075981
0.0065069	0.0064379
0.005761	0.0064374
0.0056168	0.0064083
0.0057159	0.0058037
0.006211	0.00589
0.006116	0.0060926
0.006219	0.0067821
0.0056621	0.0068606
0.0055692	0.0069054
0.0060911	0.0061008
0.0057248	0.0061927
0.005584	0.0060153
0.0057035	0.0059874
0.0058631	0.0060483
0.0056494	0.0061493
0.0055675	0.0068294
0.0056678	0.0065176
0.0058431	0.0061574
0.0057598	0.0064129
0.0058281	0.0060428
0.0062992	0.006922
0.0061159	0.0062146
0.0060846	0.0062002
0.0061125	0.0060762
0.0057008	0.0059019
0.0057314	0.0066952
0.0061127	0.006531
0.0057701	0.0070775
0.0056868	0.0065827
0.0058204	0.0066557
0.0055592	0.0067265
0.0057557	0.0058893
0.0057319	0.0064218
0.0056178	0.006395
0.0055632	0.0062245
0.007203	0.0066156
0.0061615	0.0066011
0.0059882	0.0061091
0.0058548	0.0059531
0.0056145	0.0067116
0.0055356	0.0058761
0.005992	0.0060774
0.005756	0.0062032
0.0060831	0.0062239
0.0063713	0.0062299
0.0059624	0.0060931
0.00563	0.0059812
0.0060362	0.0058464
0.005592	0.006767
0.0069579	0.0061465
0.0064397	0.0060473
0.0057658	0.0060961
0.0060464	0.0059017
0.0057309	0.0060813
0.0055935	0.0061695
