3.994345	0.375909
4.050003	0.400289
3.933621	0.366179
3.992101	0.389860
3.980831	0.373668
4.024286	0.390450
4.013301	0.370272
4.019320	0.377069
4.022070	0.383162
4.010107	0.396290
4.033564	0.376526
3.995573	0.371578
4.056909	0.373922
4.092807	0.427484
4.058550	0.378898
4.133669	0.380473
4.027396	0.352121
3.794350	0.260481
2.487541	0.262969
2.461985	0.255048
2.459537	0.265644
2.468030	0.250820
2.476960	0.248853
2.479395	0.236584
2.490634	0.251927
2.482576	0.259936
2.474924	0.256385
2.505223	0.249427
2.494060	0.232998
2.484248	0.255697
2.487892	0.244202
2.491618	0.257847
2.499333	0.251612
2.497562	0.247322
2.461288	0.239592
2.462103	0.245649
2.493279	0.247912
2.472725	0.245000
2.526502	0.248083
2.569012	0.239946
2.530879	0.235959
2.553922	0.246603
2.533571	0.254020
2.555176	0.247110
2.528681	0.237988
2.464925	0.296930
2.473732	0.244151
2.528331	0.239113
2.550966	0.248027
2.560518	0.250779
2.550608	0.245594
2.543856	0.256493
2.530263	0.252176
2.548922	0.251187
2.522611	0.248133
2.454820	0.240810
2.562922	0.241114
2.490822	0.249257
2.519539	0.242090
2.547628	0.236181
2.492702	0.231597
2.525249	0.229966
2.535868	0.228929
2.545083	0.249737
2.523239	0.236599
2.540856	0.244863
2.553064	0.236387
2.656618	0.280387
2.376782	0.258576
2.496369	0.253644
3.084725	0.296566
2.703502	0.246371
2.960286	0.277988
2.370420	0.253835
2.424129	0.267898
2.404189	0.249414
2.556203	0.254084
2.330585	0.248439
2.490168	0.276667
2.346510	0.250487
2.381044	0.240374
2.335578	0.233313
2.444420	0.253409
2.366195	0.268057
2.508661	0.290169
2.542454	0.272543
3.527994	0.270263
2.412310	0.289100
2.279440	0.253480
2.278095	0.245310
2.273855	0.236175
2.284804	0.245502
2.372323	0.237791
2.342767	0.249213
2.333135	0.255147
2.356842	0.259165
2.347746	0.244519
2.311728	0.250078
2.307406	0.245900
2.323592	0.250032
2.365622	0.239544
2.317046	0.249954
2.296449	0.246270
2.192063	0.236323
2.176475	0.234308
2.175813	0.240233
2.162832	0.236487
2.171322	0.241560
2.172222	0.244401
2.164755	0.239555
2.171927	0.233886
2.166735	0.236701
2.178849	0.235758
2.169816	0.231139
2.170513	0.227802
2.173132	0.231344
2.175926	0.237051
2.183016	0.239710
2.166750	0.234236
2.171712	0.232527
2.170634	0.232353
2.191271	0.233303
2.170667	0.236379
2.207096	0.240831
2.192009	0.235924
2.181306	0.234162
2.160853	0.240552
2.171221	0.232421
2.159968	0.249012
2.165523	0.232334
2.173570	0.239240
2.175736	0.236630
2.171690	0.241756
2.175992	0.231991
2.173063	0.240981
2.173968	0.232034
2.171403	0.233594
2.187157	0.230475
2.177658	0.231534
2.216921	0.226670
2.176614	0.237187
2.177492	0.253634
2.168180	0.235097
2.168677	0.251757
2.166553	0.239589
2.164854	0.259714
2.172645	0.226263
2.264488	0.244983
2.266719	0.240874
2.264700	0.300229
2.335612	0.268440
2.450235	0.247076
2.280787	0.268793
2.295139	0.357978
2.175135	0.233785
2.175159	0.229572
2.173169	0.232781
2.179296	0.243935
2.175819	0.234697
2.177548	0.231949
2.171080	0.243421
2.173048	0.261018
2.170916	0.240168
2.166938	0.228556
2.164994	0.227101
2.184204	0.234507
2.165260	0.232001
2.168385	0.244883
2.170265	0.234737
2.175649	0.239453
2.190606	0.228808
2.177761	0.233761
2.178078	0.231017
2.158848	0.239141
2.172860	0.232509
2.176678	0.237143
2.172998	0.235546
2.199839	0.233512
2.200764	0.242937
2.209538	0.243100
2.210949	0.236436
2.216341	0.235549
2.179561	0.227149
2.166949	0.232730
2.172346	0.239598
2.171005	0.241980
2.168681	0.234558
2.177931	0.237936
2.179662	0.238164
2.174800	0.246033
2.159044	0.240218
2.170705	0.227177
2.176109	0.239021
2.173266	0.235836
2.181166	0.235561
2.192223	0.229602
2.163705	0.229966
2.173889	0.236569
2.166908	0.229117
2.171032	0.235085
2.171421	0.239178
2.168545	0.233960
2.181009	0.234150
2.168315	0.228357
2.173154	0.231662
2.165041	0.237144
2.182449	0.237615
2.195655	0.242654
2.182326	0.225539
2.177776	0.245167
2.187744	0.230563
2.220986	0.228126
2.184052	0.237864
2.192057	0.236805
2.186981	0.244297
2.182140	0.240754
2.180686	0.235120
2.186752	0.241658
2.172966	0.241015
2.175337	0.239883
2.190544	0.222675
2.171062	0.233758
2.173752	0.237637
2.190151	0.240856
2.162739	0.237166
2.175626	0.232421
2.171911	0.235641
2.180532	0.227377
2.181091	0.239583
2.188263	0.244251
2.178815	0.229502
2.157382	0.225281
2.167107	0.224102
2.180142	0.232652
2.171760	0.238075
2.179679	0.237630
