6.251344	35
6.228437	48
6.228436	39
6.228437	39
6.251345	31
7.245809	30
6.251344	31
6.228437	42
6.251343	32
6.251344	27
6.251343	36
6.251343	33
6.251345	18
6.251345	26
6.251343	26
6.251345	28
6.251345	28
6.251345	27
6.251343	24
6.251345	27
6.251345	28
6.251345	22
6.251343	23
6.251343	31
7.245809	31
6.228439	35
6.251345	34
6.251344	34
6.251345	22
6.251345	33
6.251345	29
6.228439	39
6.251343	28
6.251343	27
7.245809	35
6.251345	21
7.691773	60
6.251343	24
6.251344	29
6.251343	29
6.251344	27
6.251343	31
6.251345	31
6.251345	25
6.228437	44
6.251345	28
7.039223	33
6.251345	22
6.251344	34
6.251345	28
6.251343	32
6.251344	32
7.039224	29
6.251343	32
8.004250	32
6.251345	32
6.228436	43
6.228439	28
7.245809	32
6.251345	25
7.372379	30
6.251345	33
6.251345	30
6.251343	32
6.251343	31
6.251345	32
6.228437	45
6.251345	31
6.983919	32
6.228437	43
6.251345	28
8.617423	39
6.251343	23
6.251345	27
6.237775	37
7.245809	32
6.251345	26
6.251343	22
6.251345	28
6.251343	24
6.251345	28
6.228439	30
6.251343	31
8.168408	29
6.228439	44
6.228439	31
6.251343	43
6.251345	24
6.251345	30
7.372379	37
6.251345	29
6.234161	21
6.228436	28
6.251345	39
6.251345	27
6.251344	32
7.691776	35
6.251344	32
6.251345	18
6.251344	30
