8.880593	99
8.880593	126
11.772027	139
7.979203	119
8.562216	120
6.278147	107
10.855532	110
9.426062	80
7.218324	121
8.078586	117
10.292595	100
7.843049	83
8.078586	133
6.343626	57
8.609976	82
9.390976	123
6.278147	145
9.797971	114
10.903270	112
8.880593	131
6.278147	112
8.880593	135
8.541532	110
10.274089	79
10.253054	121
8.078586	120
7.660246	190
11.031531	104
10.186177	105
9.370328	92
11.390744	25
8.078586	128
8.880593	125
6.278147	122
8.874311	74
11.739858	106
6.874399	142
8.078586	117
10.603516	121
8.078586	128
6.278147	100
6.278147	122
6.278147	121
8.541532	105
9.797971	134
8.078586	119
8.078586	123
7.476244	107
9.321895	113
8.541532	117
7.843049	88
6.278147	113
6.278147	125
10.784378	104
10.731855	99
8.078586	94
9.370328	114
9.185806	126
8.078586	102
7.044465	113
6.278147	121
8.541532	99
8.078586	99
6.278147	95
8.078586	97
10.153802	98
8.541532	121
6.278147	129
6.278147	136
8.078586	115
7.476244	94
7.476244	112
6.278147	180
8.880593	124
6.278147	112
6.278147	124
6.278147	115
9.692470	157
8.874311	124
7.996635	122
8.867771	142
6.278147	91
7.218324	114
6.278147	107
8.078586	109
6.278147	160
10.795696	130
10.186177	77
10.379514	124
11.100342	107
9.370328	119
10.784378	124
6.278147	108
9.106230	117
10.139517	123
6.278147	163
6.278147	105
8.078586	92
9.714104	68
9.098309	108
