7.952394	92
6.275087	129
7.746510	99
7.952394	93
6.275087	93
6.298250	82
6.275087	109
7.331963	112
6.734604	104
7.952394	107
6.275087	95
7.952394	97
6.275087	97
7.952394	102
9.277878	113
7.527856	119
7.331963	82
7.039963	80
6.275087	80
6.298250	94
6.871340	91
7.839989	93
7.839989	97
6.275087	111
6.275087	125
6.275086	75
7.952394	97
6.473565	100
6.275087	100
9.103166	119
6.298250	101
8.788401	110
7.952394	82
7.441439	100
6.275087	105
7.331963	126
6.275087	102
6.298250	112
6.298250	108
7.331963	117
6.871340	98
7.676056	105
6.298250	106
7.403071	116
8.538471	102
6.275087	107
6.275087	90
7.952394	106
7.473183	121
6.275087	85
7.952394	99
6.871340	113
6.473565	84
6.275087	116
6.871340	81
7.331963	79
7.839989	117
8.789162	116
6.871340	89
8.538470	102
6.734606	89
7.952394	101
7.039963	91
6.275087	91
6.275087	88
7.952394	125
6.275087	114
7.825604	76
7.952394	98
6.275087	113
6.275087	79
6.734606	106
6.681077	109
7.746510	73
6.734604	92
9.399232	100
8.788399	106
8.538470	114
7.739390	103
7.972329	123
6.275087	99
7.967361	90
6.871339	109
7.039963	97
6.871340	101
7.210070	117
7.952394	90
7.039963	96
6.871340	113
7.952394	112
7.967358	85
7.473184	114
6.275087	112
7.952394	80
6.298250	86
6.871340	93
6.298250	100
6.275087	111
6.275087	89
6.681077	121
