6.284692	83
7.405587	37
6.284691	39
6.261647	56
6.261647	34
6.261647	39
6.261647	43
6.261647	37
6.261647	32
7.290752	39
6.261647	40
6.261647	32
7.920519	37
7.017125	53
6.717312	59
6.261647	49
6.284691	48
6.261647	44
7.017125	35
6.261647	49
6.261647	56
7.920519	34
6.261647	44
6.261647	44
6.261647	33
6.261647	64
6.261647	42
6.261647	47
6.284692	38
6.261647	55
6.261647	46
7.017124	42
6.261647	25
6.261647	37
6.717313	46
6.261647	36
7.017127	63
7.920518	40
6.261647	46
6.284692	63
7.405587	41
7.017125	41
6.261647	37
7.080685	48
6.284692	51
6.284692	49
6.717312	44
6.717313	50
7.853647	60
7.017125	59
6.284692	43
6.261647	41
6.717314	64
6.284692	38
6.261647	51
6.261647	30
7.278668	53
7.017125	34
7.405587	49
6.717314	51
6.717313	33
6.284692	98
6.284692	29
6.261647	51
6.284692	31
7.017125	41
6.261647	34
8.798246	54
6.284692	41
6.261647	38
6.717313	56
6.261647	49
6.261647	41
6.261647	63
6.261647	45
6.717313	49
6.284692	44
7.017127	37
6.261647	48
6.261647	27
6.284691	65
6.261647	38
8.673151	46
6.261647	43
6.261647	39
6.284692	44
6.261647	50
6.284692	42
7.017127	49
7.080685	74
6.261647	47
7.017125	45
6.261647	47
6.284692	38
6.284692	39
6.261647	44
7.405587	36
6.261647	40
7.405586	42
6.261647	55
